candidateId,strategyVariantId,runs,scenarioCount,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000018_3f208b1f,centered-gaussian,120,120,1202.7667,1144,661.1,1933,0.775,113.5283,3.675,57.4833,1879.0167,1674.5,947.7,2977.1,64.85,0.2333,1.3,0.3864,9581.775,814.1278,512.8693,540.6361,-5801.2611
centered_candidate_000084_6c2f3edf,centered-gaussian,120,120,1209.825,1140,623.6,1891.2,0.85,115.9296,3.725,57.0833,1942.2667,1762,1056,3026.2,62.225,0.1417,1.4333,0.3631,9826.4333,804.4074,479.722,653.7963,-5813.8074
centered_candidate_000088_c8f0fa77,centered-gaussian,120,120,1224.15,1170.5,618.5,1898.7,0.8083,115.5004,3.7167,58.5417,1925.9083,1715,1053.6,3081.5,67.4417,0.1333,1.3,0.4177,9791.3917,812.7426,493.8058,647.2287,-5842.2109
search_candidate_000037_fdb13bb7,random-phased,120,120,1143.8583,1032.5,585.2,1839.2,0.7083,113.7304,3.4667,54.9667,1851.2333,1632,994.2,2957.6,66.575,0.175,1.2417,0.4257,9691.225,799.0808,477.128,594.6596,-5954.3731
search_candidate_000103_960be092,random-phased,120,120,1205.6917,1075,646.9,1919.2,0.8083,116.6396,3.7,56.7167,1955.7583,1631,1077.7,3105.9,69.25,0.125,1.3333,0.421,9960.4917,843.4058,488.346,655.9971,-6007.2472
search_candidate_000016_cb37f5bc,random-phased,120,120,1218.85,1132.5,629.7,1973.4,0.825,117.0667,3.7417,57.4583,2010.4583,1785,1120.2,3134.7,64.3,0.1083,1.5083,0.359,10212.6667,814.2559,480.5021,713.0721,-6082.4739
centered_candidate_000067_5ed1fa9c,centered-gaussian,120,120,1178.5083,1073,653.9,1924.3,0.725,114.6742,3.6083,56.3,1891.7167,1648,1039.2,3049.1,71.4167,0.1167,1.25,0.4713,9978.85,824.3396,487.4041,627.0302,-6151.7073
search_candidate_000027_c445ca4f,random-phased,120,120,1152.4667,1113.5,647.6,1764.7,0.875,118.2904,3.425,54.2333,1914.3833,1690,1091,2892.5,63.6167,0.1,1.5,0.3486,10164.9667,719.4937,393.9042,731.2532,-6167.2327
centered_candidate_000105_869b66b8,centered-gaussian,120,120,1198.85,1107,614.8,1888.5,0.7417,115.0392,3.65,57.5,1902.0583,1666,1053.6,3041.4,69.9583,0.1667,1.3083,0.4456,10118.9833,814.3683,489.9814,646.4158,-6251.6485
search_candidate_000115_2992ea49,random-phased,120,120,1168.075,1102.5,631.9,1815.7,0.825,116.845,3.5833,55.4,1864.05,1688.5,1056,2818.1,68.9,0.1583,1.4667,0.368,10153.275,734.853,457.2424,688.5735,-6261.1603
centered_candidate_000033_280ef38f,centered-gaussian,120,120,1179.2167,1054.5,617.9,1870.4,0.75,115.5637,3.6167,56.25,1890.8333,1654.5,1077.2,3007.2,72.2417,0.1917,1.2833,0.4487,10138.525,793.0993,471.5308,680.6503,-6262.9916
search_candidate_000032_b063e569,random-phased,120,120,1159.8917,1103,600.6,1861,0.8167,116.5033,3.5333,54.9667,1911.5333,1654.5,1080,2866.7,65.45,0.1,1.4833,0.369,10259.2083,769.6839,452.9889,695.158,-6325.0601
search_candidate_000065_204e11bc,random-phased,120,120,1113.2167,1034,596.9,1743.8,0.675,113.2183,3.4667,52.6583,1776.2417,1488,977.7,2792.8,70.825,0.1417,1.175,0.5054,9899.1667,763.3561,451.8023,596.0219,-6335.6006
centered_candidate_000028_ed8e0d00,centered-gaussian,120,120,1184.5833,1085.5,618.8,1868.1,0.75,115.3042,3.6833,56.4,1877.2667,1699,1047.9,3026.6,70.5833,0.1333,1.3333,0.4436,10198.9333,779.6655,471.9422,658.0672,-6336.8132
centered_candidate_000085_ab4872db,centered-gaussian,120,120,1211.275,1094,618.4,1916.1,0.825,117.7058,3.6917,57.2917,1992.375,1705,1093.2,3129.5,64.85,0.1,1.5333,0.355,10488.2917,814.0294,491.7344,686.1853,-6437.7596
search_candidate_000110_e0dc7b39,random-phased,120,120,1153.8667,1117.5,574.5,1820.8,0.7667,113.4342,3.4833,55.5833,1822.8667,1609,902.4,2880.7,67.5333,0.175,1.3333,0.4291,10124.25,790.0925,477.9106,507.3537,-6470.6393
centered_candidate_000106_fb21161b,centered-gaussian,120,120,1220.275,1142.5,630.3,1923.4,0.7667,115.1221,3.7333,58.4583,1895.825,1691,1042.7,2936.9,69.8333,0.1167,1.3833,0.4295,10391.7167,787.0318,492.4702,649.1841,-6511.6015
centered_candidate_000006_7c3597fb,centered-gaussian,120,120,1173.25,1059.5,604.1,1877.5,0.6833,113.7471,3.6083,56.55,1897.25,1638,945.3,3051.8,73.025,0.1417,1.3167,0.4677,10362.5417,849.2525,506.2038,520.6737,-6633.3103
centered_candidate_000064_4b2e9c99,centered-gaussian,120,120,1186.6583,1074,616.1,1949.1,0.6833,112.6721,3.6667,57.3917,1864.4167,1615.5,945.3,3072,70.9583,0.1417,1.3333,0.4547,10415.3083,825.6203,506.8733,532.4898,-6727.797
search_candidate_000118_6e6e5a41,random-phased,120,120,1192.775,1094,662,1856.9,0.7333,115.6013,3.6083,57.0583,1842.7,1641.5,1069.5,2768.4,71.45,0.1333,1.3917,0.4301,10553.1667,732.9307,459.8606,703.0347,-6740.7431
search_candidate_000024_40f5c109,random-phased,120,120,1111.1583,1071,596.1,1724.1,0.725,113.5992,3.35,53.2417,1759.5417,1620,871.2,2767.5,68.1667,0.15,1.3583,0.438,10321.725,733.2974,459.938,504.5513,-6766.0531
search_candidate_000056_cfcf4274,random-phased,120,120,1229.05,1141.5,593.7,1980.5,0.7833,112.8508,3.85,59.1417,1915.5333,1875,1039.2,2947.1,71.9583,0.15,1.4917,0.4151,10787.175,830.7254,540.3668,623.8373,-6794.1875
search_candidate_000094_0958cd3a,random-phased,120,120,1101.6417,1080.5,640.7,1666.3,0.7167,114.8304,3.2333,52.9917,1772.3417,1509.5,1053.5,2803.1,68.9417,0.15,1.3583,0.4421,10461.2917,716.2011,399.0013,695.3995,-6804.6868
search_candidate_000117_c2b58979,random-phased,120,120,1152.3917,1086.5,618.2,1830.7,0.7167,113.9738,3.5,55.2583,1793.125,1502,1017,2834,72.9333,0.1583,1.3167,0.4643,10446.65,751.9321,457.9113,641.034,-6805.7849
search_candidate_000042_a060e28b,random-phased,120,120,1194.3583,1126.5,649.6,1897,0.675,113.6283,3.625,58.0083,1881.6167,1667,1006.6,2993.5,72.6417,0.1583,1.3583,0.4612,10671.5917,823.5512,484.9576,594.8244,-6896.0501
search_candidate_000077_49871d0e,random-phased,120,120,1137.575,1062,580,1804,0.6667,113.3575,3.6,54.1,1869.7333,1640,953.7,2981.8,78.3583,0.1583,1.375,0.4547,10606.4417,813.908,467.9417,546.746,-6901.8058
search_candidate_000107_0b07700b,random-phased,120,120,1180.7917,1077,598.9,1929.5,0.6417,113.475,3.6833,56.375,1909.7333,1644.5,954.4,3088.3,78.0833,0.1917,1.3083,0.4956,10661.0417,855.9893,516.6708,526.4053,-6930.3039
centered_candidate_000011_1d6221e5,centered-gaussian,120,120,1178.0833,1112,613.6,1922,0.6917,112.9029,3.6583,57.0417,1865.3667,1644.5,977.6,2993.3,75,0.1167,1.35,0.4933,10706.1917,833.0857,500.2197,561.0572,-6973.9702
centered_candidate_000053_03cdfb89,centered-gaussian,120,120,1165.35,1107.5,549.4,1843.6,0.6917,110.9558,3.6417,56.3083,1839.8583,1641.5,747.9,2959.2,72.9667,0.1333,1.3833,0.4598,10714.4083,863.9987,508.6166,315.9007,-7196.0465
centered_candidate_000091_76ea5672,centered-gaussian,120,120,1167.8167,1129.5,580,1882.7,0.7167,113.3508,3.625,56.1333,1854.0167,1601,902.9,2908.2,75.425,0.125,1.4167,0.4718,10889.625,818.9757,493.9404,493.4121,-7236.3526
search_candidate_000061_b955d0e8,random-phased,120,120,1088.5667,1047.5,598.7,1743.7,0.6833,112.5112,3.3167,52.4083,1740.725,1487.5,980.4,2748.2,73.2,0.125,1.3667,0.4807,10809.7417,738.9331,438.9958,610.9334,-7273.1733
search_candidate_000050_182bb555,random-phased,120,120,1053.8417,1024.5,567.9,1572.2,0.6833,113.4217,3.1,51.3833,1697.9667,1491,1005.1,2624.4,73.5583,0.1333,1.3167,0.5007,10799.1083,672.0359,397.2542,669.0821,-7277.0986
centered_candidate_000036_fcb4f51e,centered-gaussian,120,120,1174.9667,1057.5,590.8,1955.7,0.6667,112.0912,3.6667,56.975,1838.2417,1573.5,931.2,2990.9,78.65,0.15,1.325,0.5043,10946.25,825.5451,531.2624,518.4274,-7325.5195
search_candidate_000088_8ecc4f28,random-phased,120,120,1218.8583,1078.5,612.1,1953.1,0.675,112.7779,3.7667,59.1667,1874.4417,1663.5,929.5,3117.5,73.8833,0.175,1.4,0.4714,11046.0833,848.3954,501.959,505.3023,-7343.6312
search_candidate_000114_10c7a4c3,random-phased,120,120,1159.775,1098,586.3,1765.6,0.8083,116.7783,3.5417,55.4917,1939.7167,1725.5,1098.8,2902.8,70.6333,0.075,1.6917,0.3649,11372.65,759.3299,437.3485,719.135,-7362.9097
search_candidate_000106_0e543354,random-phased,120,120,1160.9083,1050,565.4,1803.8,0.6167,110.6329,3.5833,56.2917,1798.0083,1500,826,2930.6,75.775,0.1917,1.3417,0.4874,10882.35,843.845,504.1633,404.0775,-7449.5928
search_candidate_000099_ff9ab9e7,random-phased,120,120,1166.1583,1118,617.8,1858.1,0.8583,116.9933,3.5667,55.4333,1905.35,1739,1056,2921.3,71.5583,0.0583,1.7083,0.3599,11452.3333,755.2979,448.2084,678.3511,-7479.0465
centered_candidate_000007_1b86aa18,centered-gaussian,120,120,1173.075,1096.5,641.5,1874,0.7417,114.6487,3.5667,56.7417,1854.2167,1612,1009.8,2980.2,75.8417,0.075,1.4667,0.481,11345.0917,785.5853,481.5047,617.0074,-7584.7602
search_candidate_000020_18fcf3b5,random-phased,120,120,1163.35,1137.5,588.6,1777.7,0.775,115.7808,3.5917,55.65,1931.1667,1719.5,1070.7,2937.2,74.8583,0.0417,1.6917,0.3933,11663.2083,781.4388,445.7507,679.9806,-7706.3755
search_candidate_000092_b3633956,random-phased,120,120,1135.1417,1079.5,562.5,1789.5,0.675,113.3812,3.5417,54.925,1841.825,1640,909.6,2920.9,78.9167,0.1833,1.5083,0.4544,11354.9083,795.8935,486.8679,511.6532,-7707.4927
centered_candidate_000073_6564bdcd,centered-gaussian,120,120,1194.675,1100,624.1,1923,0.6667,113.8196,3.6917,58.2833,1865.3,1683.5,1021.6,2945.2,80.1417,0.1083,1.4333,0.5069,11557.0167,796.4191,508.0252,623.3905,-7778.9952
search_candidate_000046_3f2ff107,random-phased,120,120,1096.8083,1000,577.9,1731.8,0.6833,113.125,3.4167,52.55,1784.8,1579.5,899.1,2821.8,77.6833,0.0917,1.55,0.4487,11477.3667,763.2575,462.6074,517.4713,-7918.1957
search_candidate_000083_3bed7d7a,random-phased,120,120,1163.7583,1055.5,601.7,1869.1,0.6917,112.9725,3.4917,57.4,1841.5333,1554.5,973.3,3018.8,75.9417,0.0833,1.5,0.4816,11591.6417,818.2661,489.3242,564.167,-7930.2116
search_candidate_000028_aa243960,random-phased,120,120,1124.0167,998,547.8,1875,0.5917,109.3492,3.425,55.2667,1687.975,1472,791.5,2791.3,79.2833,0.15,1.3833,0.5169,11434.8917,795.5536,519.7804,393.7232,-8161.4387
search_candidate_000015_bd09c52e,random-phased,120,120,1137.275,1034,638,1822.8,0.625,111.7271,3.475,55.8667,1739.7833,1543.5,915.1,2787.4,81.025,0.1333,1.475,0.5067,11860.25,752.5712,467.5869,538.8144,-8379.3938
search_candidate_000057_87e4ad10,random-phased,120,120,1131.45,997.5,578,1919.6,0.5583,109.8921,3.5333,55.3667,1780.175,1554.5,817.8,2876.8,82.6833,0.1333,1.4583,0.541,12097.5417,819.3927,502.123,408.1037,-8688.6493
search_candidate_000007_7de19901,random-phased,120,120,1154.975,1077.5,522.4,1954.5,0.5083,106.9479,3.6583,56.9333,1732.4833,1547,809.5,2981.2,83.6333,0.1083,1.4417,0.5602,12051.9417,857.7531,542.8329,380.6235,-8729.967
search_candidate_000116_bcf11487,random-phased,120,120,1193.0917,1060,553.2,1965.9,0.6417,110.8458,3.8333,58.0167,1860.8083,1792,857.2,2910.7,84.7917,0.0833,1.675,0.4753,12472.0667,847.7979,541.2737,433.301,-8793.4448
search_candidate_000120_0a1b045a,random-phased,120,120,1163.3917,1082.5,576.3,1805.4,0.7333,115.8221,3.6167,55.6833,1931.0833,1657,1085.4,3062.1,81.0583,0.025,1.85,0.4106,12822.7667,809.457,467.3852,680.6715,-8909.1424
search_candidate_000079_2da69f23,random-phased,120,120,1190.5167,1105.5,577.9,1788,0.8083,116.5346,3.6917,57.725,1922.2333,1714,1079.8,2888.3,79.9917,0.0167,1.9083,0.4038,12987.9333,756.7147,473.0803,701.4426,-9016.3648
search_candidate_000048_0cfd0261,random-phased,120,120,1179.7333,1099,531.4,2031.6,0.5417,106.2362,3.675,59.15,1751.125,1595,744,2940.5,87.3083,0.0833,1.4667,0.5823,12419.975,878.3854,573.5656,304.8073,-9093.1552
search_candidate_000108_71bce76f,random-phased,120,120,1175.85,1133,588.4,1780.7,0.725,115.6333,3.6833,56.8083,1904.5917,1690.5,1079.5,2813,82.475,0.0333,1.9,0.3914,13008,751.0232,460.2825,703.9884,-9107.1606
search_candidate_000097_bba7afab,random-phased,120,120,1163.0417,1034,628.2,1891.8,0.5333,109.7775,3.6167,57.8167,1769.1083,1586,856,2932.8,88.1333,0.1,1.55,0.5486,12776.05,815.0782,514.705,448.4609,-9343.9828
search_candidate_000009_df30345d,random-phased,120,120,1162.0417,1029.5,458.6,2024.1,0.4917,105.5125,3.725,58.1833,1772.0583,1576.5,657.4,2987.4,88.9167,0.0917,1.45,0.6026,12593.8083,923.3049,580.2432,195.7475,-9354.0772
search_candidate_000038_9b9bac3b,random-phased,120,120,1173.2333,1095.5,591.7,1840.4,0.7667,115.3988,3.6667,56.6833,1903.9833,1753.5,1080,2924.8,82.6,0.0333,1.9333,0.4048,13316.325,763.0371,471.922,698.4815,-9364.562
search_candidate_000076_4afe753a,random-phased,120,120,1196.2583,1071,583.6,1927.2,0.5833,109.1729,3.7917,58.875,1791.8917,1643.5,789.6,2983.7,87.3167,0.0583,1.575,0.5567,12835.3,829.002,528.5483,375.099,-9381.2119
search_candidate_000104_24181bc7,random-phased,120,120,950.15,871,455,1512.3,0.525,108.3542,2.6833,48.0417,1457.25,1156.5,717,2389.6,81.5083,0.1083,1.475,0.5515,12230.3833,670.3306,412.3082,381.8347,-9425.8164
search_candidate_000080_44d15b57,random-phased,120,120,1142.6333,990.5,531.1,1929.5,0.4583,107.6733,3.625,56.775,1765.9833,1477,819.9,2987.5,90.5833,0.1,1.5,0.5745,12745.5333,855.2184,536.798,392.2908,-9441.4852
search_candidate_000001_5db2cef1,random-phased,120,120,1134.5917,1031,527.8,1842.9,0.6417,111.0979,3.6833,54.6,1848.975,1722.5,877.4,2951,87.85,0.0333,1.7917,0.4751,13129.075,831.7818,482.5458,461.5091,-9479.2749
search_candidate_000119_4ca1b8d8,random-phased,120,120,1126.3917,1017,534.6,1989.9,0.5083,107.6433,3.5583,56.225,1717.175,1557,710,2930.3,91.475,0.0917,1.4667,0.6185,12863.6583,840.1896,539.0488,289.9052,-9629.8356
search_candidate_000085_84ec86c9,random-phased,120,120,1169.3583,992.5,490,2061.5,0.375,102.8354,3.6417,59.7917,1759.575,1457.5,703.2,3035.4,90.975,0.1167,1.4583,0.6229,13035.2667,968.1561,603.9026,219.1219,-9893.6973
search_candidate_000063_1b5681be,random-phased,120,120,987.2417,829,451.4,1694.4,0.4333,104.8104,2.85,50.8833,1507.25,1180.5,686.5,2630,86.7,0.1,1.4667,0.598,12720.7167,786.5855,476.5405,293.2072,-9936.0086
search_candidate_000105_99fe24eb,random-phased,120,120,1033.775,891.5,485.5,1720.7,0.4833,106.9879,3.0667,52.7333,1537.3583,1297.5,730.8,2550,90.3833,0.0583,1.4917,0.6208,12919.5083,729.7447,475.4193,365.9277,-9980.0678
search_candidate_000084_5739f142,random-phased,120,120,1084.75,890,485,1931.9,0.425,103.5946,3.4167,54.9667,1624.0333,1233.5,648,2784.2,93.2667,0.1167,1.475,0.6074,12895.0917,846.4138,562.2162,224.7931,-10008.0497
search_candidate_000040_d728e4d8,random-phased,120,120,1055.4667,884,449.2,1906,0.3917,102.5983,3.275,53.7167,1528.8333,1183.5,658,2707.1,92.6083,0.0833,1.425,0.6427,12823.5583,819.377,547.3668,248.3115,-10062.6794
search_candidate_000030_64673f31,random-phased,120,120,1077.625,874.5,543.9,1819.2,0.4833,104.2171,3.2833,55.175,1635.1417,1344.5,689,2895.9,91.85,0.0583,1.475,0.6483,13115.1167,861.2151,530.2843,258.3925,-10100.9798
search_candidate_000008_4d1ff868,random-phased,120,120,1028.2417,828,392.7,1886.8,0.3917,99.5971,3.0917,54.4417,1506.9333,1145,561.8,2763.8,92.1417,0.075,1.375,0.6668,12752.7083,871.801,576.5149,125.8995,-10115.1818
search_candidate_000109_ba456677,random-phased,120,120,1165.55,1124.5,575.4,1837.1,0.7583,115.3612,3.6667,56.2667,1894.475,1722.5,1056,2952.9,84.35,0.025,2.0667,0.4136,14152.275,772.35,464.9234,669.825,-10249.8183
