candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000192_a30b8cda,centered-gaussian,8,8,0,282.375,80.5,58.8,651,452.9638,2988.625,1626,1263.3,5717.3,0,193.0875,7.875,142.625,6922.75,2857.5,2189.3,14750.1,168.25,0,3.25,0.5661,23272.125,9136.6886,3169.998,-167.6819,282.375
centered_candidate_000035_19b0a2f4,centered-gaussian,8,8,0,281.625,62,50.8,608.5,577.469,2814.375,1322,1075.9,5194.3,0,154,7.25,138.75,5784,1892,1469.9,11674,164.375,0,2.5,0.665,20013,10273.6195,4016.066,-237.9345,281.625
centered_candidate_000157_5c4b8b26,centered-gaussian,8,8,0,276.25,42,30.8,627.5,607.9512,2641.375,925.5,777.1,5311,0,142.8875,6.5,132,6090.375,1248.5,1069.5,13380.6,162.625,0,2.5,0.7426,20688.625,12145.7551,4352.7333,-273.1756,276.25
centered_candidate_000177_e853be98,centered-gaussian,8,8,0,272.75,108,60.1,571.9,371.7202,3028.375,1873.5,1242.3,5407.9,0,187.125,8.25,146.25,6611.125,3542.5,2036.5,12715.7,176.25,0,3.625,0.6509,25499.875,7140.8518,2698.1107,-125.7601,272.75
centered_candidate_000355_85b7c656,centered-gaussian,8,8,0,271.875,87.5,37.1,564.9,514.3623,2858.875,1666.5,863.1,5062.7,0,168.575,7.375,140.5,6493.375,3297,1328.1,12581.7,165.625,0,2.875,0.6413,22029.125,9913.4192,3598.9493,-220.0812,271.875
centered_candidate_000024_be4591e0,centered-gaussian,8,8,0,270.875,46,36.8,607.1,586.8585,2753.375,1068.5,832.5,5509.2,0,152.05,6.5,140.5,6503.25,1581,1209.9,14102,163,0,2.5,0.7647,20383.75,12509.365,4372.9219,-256.6292,270.875
centered_candidate_000160_9d51ff07,centered-gaussian,8,8,0,269.625,79,37.6,619.9,483.0587,2834.125,1619,874.5,5552.3,0,172.475,7.5,139.75,6158.75,2793,1306.9,12722.3,191.625,0,3,0.7141,23793.625,9064.9098,3396.0533,-203.9294,269.625
centered_candidate_000107_c23e7574,centered-gaussian,8,8,0,268.5,80.5,35.3,593.1,504.3305,2895.75,1523,857.7,5546.8,0,161.3875,7.25,145.75,6186,2627,1218.2,12501.1,162.25,0,2.625,0.6544,20717.625,9829.35,3832.1137,-216.8652,268.5
search_candidate_000180_05c88af9,random-phased,8,8,0,267.125,32,29.7,609.6,608.9625,2546.125,899,811.3,5094,0,155.0875,6.25,125.5,5995.125,1352,1044.2,13150.6,168.375,0,2.375,0.7834,20135.125,12118.6169,4265.5896,-274.7813,267.125
search_candidate_000316_2eb5a657,random-phased,8,8,0,265.75,108,53.9,676.2,288.7281,2979.75,1927,1233.4,6235.7,0,202.4,8.375,141.625,6611.875,3959,2205.7,15414.7,195.75,0,3.25,0.552,23165,5312.0952,2127.2986,-90.4641,265.75
centered_candidate_000292_8669a65c,centered-gaussian,8,8,0,263,75.5,49.1,549.9,511.7411,2863.625,1498,1139.5,5144.6,0,163.75,7,145.125,6357.875,2600.5,1755.9,12436.4,162.375,0,2.875,0.5899,21743.75,10468.3637,3871.9276,-206.7706,263
search_candidate_000130_e0e92c45,random-phased,8,8,0,261.5,82.5,31.8,623.8,409.1506,2866.25,1681.5,782.8,5736.7,0,174.675,7.625,140,5462.25,3038,1032,11867.2,169.75,0,2.625,0.6858,20613.125,6561.7973,3121.5764,-172.7753,261.5
