candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000466_061a1b9b,centered-gaussian,5,5,0,57.8,52,38,83.6,21.5815,1267,1117,912,1736.6,0,119.4,4,63.4,1979.2,1585,1406.8,2853.8,133,0,1.8,0.7489,16540.4,736.567,386.6714,27.2093,57.8
search_candidate_000215_9e9e4712,random-phased,5,5,0,57.8,56,42.8,73.8,14.6068,1220.6,1203,995.4,1452.6,0,119.52,4,60.2,2184,2285,1706.2,2638,139.4,0,2.8,0.5705,20580,423.8221,216.5452,35.4966,57.8
search_candidate_000287_8f3279bc,random-phased,5,5,0,57.8,49,41,78.8,17.1744,1216,1106,961.6,1514.6,0,112.76,4.2,60.6,1837.6,1825,1379.6,2279.2,150,0,2.8,0.6087,20956.2,399.7992,250.3062,32.4128,57.8
centered_candidate_000469_fd05a063,centered-gaussian,5,5,0,57.6,53,42.8,76.8,17.3966,1250,1175,1031.4,1552,0,123.16,4,61.6,2125,1850,1578,2964.4,135.2,0,2,0.7041,17301.6,754.8605,275.8253,34.1017,57.6
search_candidate_000362_61d90963,random-phased,5,5,0,57.6,62,32.8,83,23.1741,1193.8,1275,772.8,1614.8,0,113.52,3.8,60,1782.4,1866,882.8,2723.6,135.2,0,2.2,0.6386,18648.4,846.548,385.5632,21.2129,57.6
centered_candidate_000119_336434ab,centered-gaussian,5,5,0,57.4,49,34.2,89,27.4634,1208.8,1149,816,1681,0,117.08,4,59.4,1908,1762,1032.4,2938.2,136.8,0,2.4,0.5794,18815.2,882.9988,404.3377,20.4683,57.4
centered_candidate_000439_ee7baee1,centered-gaussian,5,5,0,57.4,45,41.4,81.2,18.8743,1215.2,1115,936.6,1549.2,0,118.82,4,59.2,1918,1615,1368.6,2593.6,132.4,0,2,0.7409,17566.4,561.534,273.5518,31.9628,57.4
search_candidate_000235_64a87419,random-phased,5,5,0,57.4,55,38.2,78.8,17.9844,1288.4,1221,967.8,1647.8,0,141.68,4,62.8,2497,2390,1776,3290,145.8,0,2.6,0.5569,19005.2,667.4099,300.3382,29.2078,57.4
search_candidate_000293_8b692e41,random-phased,5,5,0,57.4,48,32.4,88.2,25.1125,1223,1133,810.4,1698.6,0,125.98,4,61.4,2092.8,1650,1230.4,3175.8,160,0,2.2,0.8889,20070.6,887.2193,396.0631,19.8437,57.4
search_candidate_000041_2208317c,random-phased,5,5,0,57.2,60,39.8,75.6,16.9635,1251.8,1331,920.2,1572.6,0,127.04,3.8,62.6,2241.6,2364,1715.6,2750.8,135.2,0,2.4,0.631,18280,477.2344,296.6765,31.3183,57.2
search_candidate_000477_f882b668,random-phased,5,5,0,57,58,43,71.2,12.506,1244.2,1239,1039,1456,0,116.52,4.4,60.8,1758.6,1797,1360.4,2140.8,148.2,0,2.2,0.7393,19206.2,342.8607,184.8258,36.747,57
centered_candidate_000264_dc87eb17,centered-gaussian,5,5,0,56.8,38,30.4,98.4,34.7183,1115,898,708,1693,0,106.98,3.8,54.8,1733,1400,838.8,2918.8,137.4,0,2,0.7733,17891.2,977.022,471.9737,13.0409,56.8
centered_candidate_000453_0db2d5a0,centered-gaussian,5,5,0,56.8,41,25.2,96.2,32.1708,1149.6,987,599,1774.4,0,110.52,3.8,57.6,1744,1577,834.6,2736.8,142.4,0,2,0.7636,17893.6,842.469,522.2837,9.1146,56.8
search_candidate_000124_fa477d8a,random-phased,5,5,0,56.6,51,41.6,75.6,16.5843,1187.8,1122,919.8,1495.8,0,112.04,4,60.2,1902.4,1620,1271.6,2744.8,153,0,2.6,0.6857,20597.6,736.7077,272.8776,33.3078,56.6
